date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-05-05,36,22028,189795265.5646012753315562434,0.00001,1.8635295762669E-8,0.00001,1.8635295762669E-8,0.00029,5.40423577117401E-7,,,,,,246963.10605821,10013.443049644224,0.000004147295733489185,0.0018635295762669,,-13.167523506358577,101847197909.6822546,29,8,412398.432848,768.5166768183670541751312,51549.804106,96.0645846022958817718914,1646.2537775,3.06784260441235847321475,412398.432848,768.5166768183670541751312,0.054869865002175826,0.02729337173338273,0.05053396660380155
2016-05-06,46,22744,186265646.0438270625123666628,0.00001,1.82887354651629E-8,0.00001,1.82887354651629E-8,0.0004,7.31549418606516E-7,,,,,,54394.88971755,9838.503839317613,0.000003961225599064878,0.00182887354651629,,-14.343909421798372,101847197909.6822546,40,15,1872367.026361,3424.32252388100191814592069,124824.468424067,228.2881682587340708342435514,2500,4.572183866290725,1872367.026361,3424.32252388100191814592069,0.05480978225761934,0.02741405309285002,0.039725407539270154
2016-05-07,26,22233,184090734.7750670046505872965,0.00001,1.80751889647782E-8,0.00001,1.80751889647782E-8,0.00018,3.253534013660076E-7,,,,,,119885.66854294,9805.869292713609,0.000003917790181180602,0.00180751889647782,,-15.730158231214375,101847197909.6822546,18,9,849536.055039,1535.55247272221383476273498,94392.8950043333,170.6169414135792547230073374,318,0.57479100907994676,849536.055039,1535.55247272221383476273498,0.05478300753602922,0.027376141168428073,0.03848079954017495
2016-05-08,39,22245,185442749.8684518803585426264,0.00001,1.8207938330606E-8,0.00001,1.8207938330606E-8,0.00038,6.91901656563028E-7,,,,,,4394.88117717,9661.792919571986,0.000003946417884278196,0.0018207938330606,,-15.786071147376946,101847197909.6822546,38,20,23174050.4018,42195.16805863295955374908,1200498.08859,2185.859516305709849638554,159775.037444,290.9174028550616501211064,24009961.7718,43717.19032611419699277108,0.05478565436362455,0.027364965350898947,0.03829604163285107
2016-05-09,42,22306,183617062.2735737141440921235,0.00001,1.80286808122502E-8,0.00001,1.80286808122502E-8,0.00034,6.129751476165068E-7,,,,,,71251.54048186,9580.750044383823,0.0000038900000000000085,0.00180286808122502,,-10.343600214348788,101847197909.6822546,34,11,1429403.4517837,2577.025858413699610800068174,129945.768343973,234.2750780376095472185738045,6000,10.81720848735012,1429403.4517837,2577.025858413699610800068174,0.05467423227378539,0.024312611183823874,0.038171310779846555
2016-05-10,63,22464,179787222.0960611235603893838,0.00001,1.76526429578844E-8,0.00001,1.76526429578844E-8,0.0008,0.000001412211436630752,,,,,,27401.37987183,9473.857319643543,0.000003913420222092343,0.00176526429578844,,-5.108568498392442,101847197909.6822546,80,32,3716863.836277,6561.24702248703795278923788,116151.994883656,205.0389694527194947085897366,29970,52.9049709447795468,3716863.836277,6561.24702248703795278923788,0.05375733738889893,0.020201523487066452,0.0353506237604551
2016-05-11,63,22884,182138583.3192503470448260568,0.00001,1.78835144272472E-8,0.00001,1.78835144272472E-8,0.00055,9.83593293498596E-7,,,,,,12239.45118403,9610.163724877504,0.000003939999999999994,0.00178835144272472,,-5.941243123978774,101847197909.6822546,55,6,8321222.608623,14881.27045736450013328726056,1386870.4347705,2480.21174289408335554787676,369333.221401,660.49759933864678245573272,8321222.608623,14881.27045736450013328726056,0.0536422398105929,0.019909116149174424,0.02856170572268884
2016-05-12,43,22181,182361126.8905765552402278141,0.00001,1.79053651581356E-8,0.00001,1.79053651581356E-8,0.00046,8.236467972742376E-7,,,,,,19299.72691803,9742.04194312855,0.000003930000000000005,0.00179053651581356,,-4.494972713830438,101847197909.6822546,46,15,5277131.554361,9448.89674683534113928093516,351808.770290733,629.9264497890221457732237395,20782.407195,37.2116589691539606225642,5277131.554361,9448.89674683534113928093516,0.05363083813251449,0.019786606076848953,0.02806252377657303
2016-05-13,294,22113,180222751.1050104158368416674,0.00001,1.76954059418337E-8,0.00001,1.76954059418337E-8,0.00548,0.0000096970824561248676,,,,,,14629.25347388,9605.238323431468,0.000003870031560490945,0.00176954059418337,,-3.9465114230994622,101847197909.6822546,548,290,6961886.202297,12319.34024704963861733320089,24006.5041458517,42.48048361051595251913462623,55,0.09732473268008535,6961886.202297,12319.34024704963861733320089,0.05356528534309777,0.019654226005253454,0.02806940190211264
2016-05-14,74,22482,182733460.2735301566179222372,0.00001,1.79419231970994E-8,0.00001,1.79419231970994E-8,0.00097,0.0000017403665501186418,,,,,,1940213.44178839,9786.495005114712,0.000003916428404441849,0.00179419231970994,,-4.1307670005283,101847197909.6822546,97,41,52492.780287,94.18214323115673998995278,1327.26293382927,2.381364962112158538619881944,55,0.0986805775840467,54417.780287,97.63596344659837448995278,0.05356354222352597,0.01959968005916319,0.02742798694527154
2016-05-15,43,22810,180928212.5199098614143472494,0.0000105405405405405,1.87249251637225225756516572E-8,0.00001,1.7764672591224E-8,0.00039,6.92822231057736E-7,,,,,,90555.25999781,10561.784297674363,0.000003854697837521906,0.0017764672591224,,-4.832872047761826,101847197909.6822546,37,18,1124696.653868,1997.9867820410205782454432,62483.1474371111,110.9992656689455679417772986,155.41964175,0.2760979049934078274002,1124696.653868,1997.9867820410205782454432,0.05356835197019424,0.01966068073284323,0.0272678953234477
2016-05-16,64,22218,173782371.6986298966021749428,0.00001,1.70630488874853E-8,0.00001,1.70630488874853E-8,0.00059,0.0000010067198843616327,,,,,,12918.95642017,10211.580690814604,0.0000037482746931618826,0.00170630488874853,,-10.938950008235556,101847197909.6822546,59,12,7883546.8281817,13451.7344936044021694484479,656962.235681808,1120.977874467032945352407742,23805.73979935,40.6198501999063546348074555,7883546.8281817,13451.7344936044021694484479,0.05365076436709312,0.020164107050331708,0.02762796507753274
2016-05-17,59,22385,171456777.4329298136008112785,0.00001,1.683470738046E-8,0.00001,1.683470738046E-8,0.0006,0.0000010100824428276,,,,,,49714.80952762,11012.126433678863,0.0000037117989479836414,0.001683470738046,,-10.751475530589088,101847197909.6822546,60,25,2048628.947338,3448.806885957502927021548,81945.15789352,137.95227543830011708086192,471,0.792914717619666,2048628.947338,3448.806885957502927021548,0.053597237367625644,0.02012560230198934,0.02634234207965262
2016-05-18,43,22627,174040744.4429791795745242113,0.00001,1.70884175524709E-8,0.00001,1.70884175524709E-8,0.00031,5.297409441265979E-7,,,,,,800842.28763801,11222.427922601251,0.000003759942139099936,0.00170884175524709,,-10.22068314243058,101847197909.6822546,31,7,127175.099869,217.32212088386592552163121,18167.8714098571,31.04601726912363040987209084,1060.099989,1.81154312594018080128201,127175.099869,217.32212088386592552163121,0.05354958097682847,0.020284344508955134,0.02621442913663448
2016-05-19,67,22538,166042766.0676865013688593517,0.00001,1.63031256112645E-8,0.00001,1.63031256112645E-8,0.00084,0.000001369462551346218,,,,,,13332.03987342,10768.560140635997,0.0000037245201636469914,0.00163031256112645,,-14.935081637181375,101847197909.6822546,84,46,7639280.9259986,12454.41565162921612150712297,166071.32447823,270.7481663397648590273021835,156.00454265,0.2543361654750820010680925,7639280.9259986,12454.41565162921612150712297,0.05359508029747348,0.02166602809360496,0.02681804761020053
2016-05-20,66,22450,166001559.6452336587363626361,0.00001,1.62990797049167E-8,0.00001,1.62990797049167E-8,0.00076,0.0000012387300575736692,,,,,,16296.33778982,10715.484983125109,0.0000036842670952659143,0.00162990797049167,,-14.252210129794122,101847197909.6822546,76,38,6249698.504245,10186.43340523879359623213915,169176.829059079,275.7426621058996345031073719,38580.334449,62.88239462265945156853983,6428719.504245,10478.22116002418285130213915,0.0535914785944675,0.021678909950706166,0.026757333005589926
2016-05-21,79,22153,165469499.5662476074672062975,0.00001,1.62468386919182E-8,0.00001,1.62468386919182E-8,0.00085,0.000001380981288813047,,,,,,8233.16590705,10544.418227523589,0.000003658553477498538,0.00162468386919182,,-12.256899881540221,101847197909.6822546,85,36,12370356.562659,20097.91876350324684352024938,347084.904518306,563.9032456108747997906154569,156564.456314,254.36774666214319287615148,12495056.562659,20300.51684199146679752024938,0.05359117651939486,0.021311005385068867,0.026729500147384986
2016-05-22,102,22668,166092581.7093014021083040875,0.00001,1.63080168250276E-8,0.00001,1.63080168250276E-8,0.00126,0.0000020548101199534776,,,,,,27304.33930412,10547.860628694221,0.00000370166744593804,0.00163080168250276,,-14.775399845353402,101847197909.6822546,126,86,3730073.6991036,6083.010464357444625216525936,43372.9499895767,70.73267981810974916476898169,6880,11.2199155756189888,3730073.6991036,6083.010464357444625216525936,0.05358651298487411,0.020189956749988847,0.026608247619411683
2016-05-23,82,22560,160150293.6002416291507807835,0.00001,1.57215670812821E-8,0.00001,1.57215670812821E-8,0.00092,0.0000014463841714779532,19424401.0888861,6.95998967729958,30538.20247326518882656488688,19424401.0888861,30538.20247326518882656488688,5860.3824437,10001.759593275081,0.0000035392589129164115,0.00157215670812821,,-18.886397803637397,101866622310.7711407,92,39,17382248.221739,27327.61814415661831972115719,445698.672352282,700.7081575424773121899420752,90149.391163,141.72897005058442484500823,17382248.221739,27327.61814415661831972115719,0.05352640300874093,0.020669800489033382,0.026879970777201386
2016-05-24,65,22525,162553823.6901682593818320093,0.00001,1.59575158185038E-8,0.00001,1.59575158185038E-8,0.00074,0.0000011808561705692812,,,,,,15066.26561229,10131.752637897835,0.00000358053185271772,0.00159575158185038,,-17.846854909108366,101866622310.7711407,74,41,6761238.978005,10789.2577944199253780208919,166526.462878171,265.734866557789957140690055,20463.315884,32.65436869179700716543592,6827584.978005,10895.1295288693706895008919,0.05352405509378557,0.020992205768656725,0.026960130635302545
2016-05-25,71,22393,156009322.2345669988491558245,0.00001,1.5315057935132E-8,0.00001,1.5315057935132E-8,0.00336,0.000005145859466204352,,,,,,15168.72511976,9668.010430456088,0.0000033991952074810115,0.0015315057935132,,-17.463027209793225,101866622310.7711407,336,299,6715569.1402224,10284.93304498906499112533568,22603.9901679679,34.61814189875824964224582628,0.00001,1.5315057935132E-8,6758593.0602224,10350.82442772871342686933568,0.05336730993956697,0.02070736569140113,0.027352167757923852
2016-05-26,96,22502,150458262.5845137723047065937,0.00001,1.47701238316807E-8,0.00001,1.47701238316807E-8,0.00115,0.0000016985642406432805,,,,,,10015.48726665,9262.671354149941,0.0000032502261835184198,0.00147701238316807,,-18.845347439084435,101866622310.7711407,115,52,10170910.2711294,15022.56041854943608462891826,195594.42829095,288.8953926644122323967099665,17211.150597,25.42108256033952073183779,10170910.2711294,15022.56041854943608462891826,0.053310088882277853,0.021292714788824843,0.02745831330400672
2016-05-27,66,22255,144677893.5782455899138047823,0.00001,1.4202678983197E-8,0.00001,1.4202678983197E-8,0.00076,0.000001079403602722972,,,,,,30193.83096626,8906.447877579702,0.000003010189362945646,0.0014202678983197,,-21.937157112635262,101866622310.7711407,76,47,3373756.1300057,4791.63752820640010178142229,74355.4495745894,105.6046580959185185800774312,92.99998,0.132084886138374133606,3494706.1300057,4963.41893050816781678142229,0.05338297279664428,0.022043558838244704,0.02664473695761971
2016-05-28,49,21982,141470538.4551875443461851811,0.00001,1.38878206861119E-8,0.00001,1.38878206861119E-8,0.00061,8.471570618528259E-7,,,,,,17160.04230875,8721.87436193248,0.000002615849210987731,0.00138878206861119,,-27.845928361191667,101866622310.7711407,61,27,5936268.7153052,8244.183546273446983260985188,219861.804270563,305.3401313434610508164094,40000,55.5512827444476,5936268.7153052,8244.183546273446983260985188,0.053356509520000345,0.018494515219168454,0.026554275580893752
2016-05-29,65,22676,146667250.9295960504472625206,0.0000100235849056604,1.443192685909992057087407729E-8,0.00001,1.43979693841373E-8,0.01275,0.0000183574109647750575,,,,,,11161.71592276,8986.645730890416,0.0000027292156633547635,0.00143979693841373,,-23.34618860681089,101866622310.7711407,1272,1225,9126430.2922337,13140.2063934044044452164487,7450.15534059894,10.72671085010105366711171945,0.00001,1.43979693841373E-8,9126440.2922337,13140.2207913737885825164487,0.0532776107678648,0.020187616423584003,0.027051201008658862
2016-05-30,64,22332,148169290.7334108366604161634,0.00001,1.45454209997639E-8,0.00001,1.45454209997639E-8,0.00937,0.0000136290594767787743,,,,,,37730.47689098,9087.458171558495,0.000002726449444769134,0.00145454209997639,,-23.02645148778708,101866622310.7711407,937,875,2699849.84831,3927.0452679817653960814009,3085.54268378286,4.488051734836307465641886675,0.00001,1.45454209997639E-8,2699849.84831,3927.0452679817653960814009,0.05321097009256886,0.020307426179229558,0.02711898601799727
2016-05-31,63,21605,156046864.419974411716612716,0.00001,1.53187433606969E-8,0.00001,1.53187433606969E-8,0.00075,0.0000011489057520522675,,,,,,9264.02094435,9490.597043897991,0.0000028851917007597897,0.00153187433606969,,-18.816065049389156,101866622310.7711407,75,41,10995940.41536,16844.3989232414712885064384,268193.668667317,410.8389981278406510459373217,1767.903167,2.70820549018362728370823,10995940.41536,16844.3989232414712885064384,0.05335348305476016,0.023100377101172596,0.027941117432830967
2016-06-01,49,22439,152945233.9111327379616059041,0.00001,1.50028151100418E-8,0.00001,1.50028151100418E-8,0.00057,8.551604612723826E-7,77734657.7835498,27.8319967232198,116623.8698368969357572830382,77734657.7835498,116623.8698368969357572830382,8163.51307961,9211.463956282481,0.0000027906312098188213,0.00150028151100418,,-19.25366544535779,101944356968.5546905,57,20,12487804.695651,18735.22249791637643228882118,624390.23478255,936.761124895818821614441059,260.089412,0.39020733603154870574216,12487804.695651,18735.22249791637643228882118,0.05316411971802458,0.023189745368126177,0.02780685224311528
2016-06-02,44,22252,153934960.7490030403354149192,0.00001,1.50999001147739E-8,0.00001,1.50999001147739E-8,0.00059,8.908941067716601E-7,,,,,,73757.15847883,9310.081512809396,0.000002802655172413791,0.00150999001147739,,-19.225385432769038,101944356968.5546905,59,34,1382162.2073173,2087.051127290664523641505847,40651.8299210971,61.38385712913431624710064457,0.01,0.0000150999001147739,1382162.2173173,2087.051142390564638415405847,0.053133289972946786,0.02319672061164237,0.02696994440454259
2016-06-03,69,22244,154912367.3283178079459148486,0.00001,1.51957765917442E-8,0.00001,1.51957765917442E-8,0.00101,0.0000015347734357661642,,,,,,26230.39935441,9496.964808937291,0.000002665102863822326,0.00151957765917442,,-18.63309776248247,101944356968.5546905,101,30,3886496.564202,5905.83335141950109384611284,164989.218806733,250.7139309033515251223173699,6500,9.87725478463373,4949676.564202,7521.41792710056094944611284,0.053088320895349754,0.023301521671916837,0.026117240287182274
2016-06-04,48,22429,154949749.9376001307487540154,0.0000101923076923077,1.549174054525940015341811834E-8,0.00001,1.51994435538394E-8,0.00053,8.055705083534882E-7,,,,,,14247.87216327,9439.641939340587,0.000002646759205143186,0.00151994435538394,,-18.437336614278166,101944356968.5546905,52,19,7155058.369443,10875.29058107750545462894542,426775.703654895,648.6753217852667870289853863,121972.304799,185.39111619240950634952806,8108738.369443,12324.83111392006135382894542,0.05308756987925051,0.023322397726354447,0.025191584745547824
2016-06-05,50,22254,152185430.9147386593487053917,0.00001,1.49282839619736E-8,0.00001,1.49282839619736E-8,0.00053,7.911990499846008E-7,,,,,,53071.65536576,9811.702030678549,0.000002595601987142017,0.00149282839619736,,-18.37443332039233,101944356968.5546905,53,23,1920881.4246696,2867.546336474818955934392256,83516.583681287,124.6759276728182803809908023,4790.140801,7.15085820951636738448536,1920881.4246696,2867.546336474818955934392256,0.050571910871856876,0.02330916479954483,0.025240972134707072
2016-06-06,33,22405,152478329.595688778815946044,0.00001,1.49570151923879E-8,0.00001,1.49570151923879E-8,0.0003,4.48710455771637E-7,,,,,,661714.48998001,10090.652958586637,0.000002553014026884854,0.00149570151923879,,-17.251126826206118,101944356968.5546905,30,6,154060.940953,230.42918343875961969716687,25676.8234921667,38.40486390645998647291178629,14029.0905625,20.983332067869820972919375,154060.940953,230.42918343875961969716687,0.05054701685993805,0.023342071973888136,0.025224546292419863
2016-06-07,56,22407,152142267.9613507711671521689,0.00001,1.49240499901608E-8,0.00001,1.49240499901608E-8,0.00065,9.70063249360452E-7,,,,,,6296.35343397,9974.95357606728,0.0000025799210987726526,0.00149240499901608,,-18.035475960094068,101944356968.5546905,65,19,16191015.647028,24163.55269077215822457621024,852158.718264632,1271.765931093272113885063283,157354.526532,234.83668201416519425463456,16191015.647028,24163.55269077215822457621024,0.05050561629148226,0.0232147306886694,0.02516299507965461
2016-06-08,43,22872,149797641.1337422228546636553,0.00001,1.46940591503214E-8,0.00001,1.46940591503214E-8,0.00045,6.61232661764463E-7,,,,,,33712.51767868,10075.091676818922,0.0000025199999999999924,0.00146940591503214,,-18.49620444587925,101944356968.5546905,45,7,3023931.880146,4443.38339134079263421789244,431990.268592286,634.769055905827939004246072,3736.99999,5.4911698897810480296786,3023931.880146,4443.38339134079263421789244,0.05028797456201303,0.023264821384695822,0.023646325429283896
2016-06-09,61,22528,157082138.6913904704847838822,0.00001,1.54086153821975E-8,0.00001,1.54086153821975E-8,0.00098,0.000001510044307455355,,,,,,40466.88857687,10871.065926140214,0.000002669999999999993,0.00154086153821975,,-12.71213370734735,101944356968.5546905,98,62,2519204.232243,3881.74490838365329976939925,40632.6489071452,62.6092858970067966586627577,0.01,0.0000154086153821975,2519224.232243,3881.77572561441769476939925,0.05023869057051996,0.025109981026713517,0.022637913868065615
2016-06-10,51,22032,160703673.5987505146958161358,0.00001,1.57638616179923E-8,0.00001,1.57638616179923E-8,0.00069,0.0000010877064516414687,,,,,,898646.23539797,11214.405458967594,0.0000027187744009351274,0.00157638616179923,,-11.852551789403385,101944356968.5546905,69,28,113442.1454772,178.828628295073186958942556,4051.50519561429,6.386736724824049147331498997,1,0.00157638616179923,113442.1454772,178.828628295073186958942556,0.05026461410565792,0.02540780451974622,0.02265667583856685
2016-06-11,15,22644,162516951.5436216029815436487,0.00001,1.59417309968173E-8,0.00001,1.59417309968173E-8,0.00025,3.985432749204325E-7,,,,,,83967.37106004,11578.450837442602,0.0000026330403272939872,0.00159417309968173,,-10.966736193180006,101944356968.5546905,25,22,1214094.899978,1935.47743000570820798400194,55206.6772717273,88.00899982939842302035735223,87,0.13869305967231051,1214546.899978,1936.19799624676434994400194,0.050271728739258184,0.025546648716440534,0.02268507733022877
2016-06-12,59,22387,162655672.4551436208010279727,0.0000101190476190476,1.614528301541497556125998219E-8,0.00001,1.59553385093513E-8,0.00085,0.0000013562037732948605,,,,,,29744.88894384,11691.881242187665,0.0000023800000000000056,0.00159553385093513,,-9.83344173172489,101944356968.5546905,84,30,3427289.883685,5468.35702638694182618035405,114242.996122833,182.2785675462308623613948233,23267.906635,37.12473267654061228158755,3427289.883685,5468.35702638694182618035405,0.04982227206094666,0.02551573016642364,0.02260551918687053
2016-06-13,50,22609,157638403.1055082922077570127,0.00001,1.54631808756352E-8,0.00001,1.54631808756352E-8,0.0007,0.000001082422661294464,,,,,,86946.39426398,11444.428199064629,0.000002195471069549971,0.00154631808756352,,-13.815365801281143,101944356968.5546905,70,32,1172496.6610926,1813.052794655321880315101952,36640.5206591438,56.65789983297888607575131418,213.5,0.33013891169481152,1172496.6610926,1813.052794655321880315101952,0.04986817847691526,0.025791675031443785,0.022781346141998095
2016-06-14,86,22069,178624217.2457280449132952822,0.00001,1.7521736617636E-8,0.00001,1.7521736617636E-8,0.00097,0.000001699608451910692,,,,,,39322.53177972,12959.221890630148,0.0000025581107539450563,0.0017521736617636,,-1.367522943867904,101944356968.5546905,97,30,2592517.6318663,4542.54111221387159721740668,98277.2543955433,172.1988167023119575014581639,44894.260385,78.662540610953976714986,2948317.6318663,5165.96450106936047721740668,0.05073334945655047,0.03500894646911609,0.02815640710647742
2016-06-15,94,22455,169205337.6929836439111314476,0.00001,1.65978130349261E-8,0.00001,1.65978130349261E-8,0.00107,0.0000017759659947370927,,,,,,54631.44453969,12261.374855115433,0.000002388169491525431,0.00165978130349261,,-2.726569299701299,101944356968.5546905,107,16,1866038.09999,3097.2151499682755154060739,136627.381249375,226.7715729428694197128796188,31499.999995,52.28311105171830848253695,2186038.09999,3628.3451670859107154060739,0.05089193239597639,0.035639344335230624,0.028746564545785076
2016-06-16,85,22448,171764132.4292795080164538872,0.00001,1.68488121890122E-8,0.00001,1.68488121890122E-8,0.00111,0.0000018702181529803542,,,,,,26652.70370229,12437.282645668432,0.000002195513734658097,0.00168488121890122,,0.08378410288598279,101944356968.5546905,111,41,3824916.1551212,6444.529393635575330939927864,115241.857685883,194.1688416462314774291654773,5009.3990876,8.440242440678147342526872,4724916.1651212,7960.922507495485519952127864,0.0509041009756676,0.035672813840311235,0.028779970730563823
2016-06-17,73,22600,167458536.8174726731373866298,0.00001,1.64264645731324E-8,0.00001,1.64264645731324E-8,0.00106,0.0000017412052447520344,,,,,,27777.047583,12220.149843096477,0.0000021901525423728794,0.00164264645731324,,-3.873693847343893,101944356968.5546905,106,50,3670093.3266555,6028.66580103962076820506882,73401.86653311,120.5733160207924153641013764,100,0.164264645731324,3670093.3266555,6028.66580103962076820506882,0.050763653574181805,0.03585057993904066,0.028901530656248786
2016-06-18,36,22679,176257130.2583983755470952076,0.00001,1.72895425994757E-8,0.00001,1.72895425994757E-8,0.00031,5.359758205837467E-7,,,,,,43714.05716238,12883.779457543558,0.0000022800736411455253,0.00172895425994757,,6.05047775335573,101944356968.5546905,31,16,2332072.6463314,4032.046936381876832916844698,145754.540395713,252.0029335238681665344327674,25648.6349339,44.345316630806465484415623,2332072.6463314,4032.046936381876832916844698,0.05085095047206457,0.03601665390688041,0.02969968578939561
2016-06-19,140,22414,186288835.9080233708539427826,0.0000100125,1.829642194029847725E-8,0.00001,1.82735799653418E-8,0.01602,0.0000292742751044775636,,,,,,48939.89326286,13655.67003575869,0.0000023831981297486918,0.00182735799653418,,12.114182494791297,101944356968.5546905,1600,1473,2083052.2948017,3806.482268104760604230372106,1414.1563440609,2.584169903669226761826851562,20.999989,0.03837449782627981812402,2083052.2948017,3806.482268104760604230372106,0.05092495738147014,0.03730675343949475,0.030584511453410054
2016-06-20,66,19580,174763923.8784370020392984916,0.00001,1.71430699133591E-8,0.00001,1.71430699133591E-8,0.01482,0.0000254060296115981862,,,,,,19051.13627638,12989.879609583662,0.0000023727516072472217,0.00171430699133591,,5.516342215465708,101944356968.5546905,1482,1439,5351090.63783,9173.4120917041029256834753,3718.80933831133,6.37518084811238239834018886,20.999989,0.03600042796067720530499,5351366.63783,9173.8852404337116368434753,0.05112093287620934,0.03929106548632398,0.03149051583647761
2016-06-21,22,17010,171938587.4741582782754256502,0.00001,1.68659249601421E-8,0.00001,1.68659249601421E-8,0.00047,7.926984731266787E-7,,,,,,12316.9574879,12712.22798143391,0.00000251879018118059,0.00168659249601421,,3.4210667127733747,101944356968.5546905,47,39,8276748.3015777,13959.50157683930637430461912,212224.315425069,357.9359378676741332044142305,405.3032791,0.683581469140012993196011,8276748.3015777,13959.50157683930637430461912,0.05111839677538854,0.03942682330206461,0.03122507437493284
2016-06-22,84,16868,165089073.4036229111784144034,0.00001,1.61940374448137E-8,0.00001,1.61940374448137E-8,0.01252,0.0000202749348809067524,,,,,,940.31635759,10746.35203889899,0.000002722451198129757,0.00161940374448137,,3.005237080304267,101944356968.5546905,1252,1180,108414956.461534,175567.5864515928591751846216,91877.0817470627,148.7860902132142682233323719,20.999989,0.03400746082066758070493,108414956.461534,175567.5864515928591751846216,0.05119397047128216,0.03956643599948663,0.03155329476270126
2016-06-23,69,17191,167279144.5002301632779667455,0.0000101111111111111,1.659118824139674065681389834E-8,0.00001,1.64088674914913E-8,0.00091,0.0000014932069417257083,,,,,,127216.09539478,10951.30007949412,0.0000026142180011689126,0.00164088674914913,,2.8284582520302237,101944356968.5546905,90,29,801347.947775,1314.92122896184655292668575,27632.6878543103,45.34211134351187654392799504,0.01,0.0000164088674914913,801347.947775,1314.92122896184655292668575,0.05107810551241541,0.039546851633310454,0.03161580577855946
2016-06-24,52,17198,184978245.1801240446340762909,0.0000101176470588235,1.835849137652908780876309832E-8,0.00001,1.81450205465695E-8,0.00086,0.000001560471767004977,,,,,,13577.24177355,12011.420289323278,0.0000027321613091759122,0.00181450205465695,,18.478301704270418,101944356968.5546905,85,38,7508473.2723196,13624.14017996070706070876122,197591.401903147,358.5300047358074120442104216,1298.32915505,2.3558209194592468111100975,7508473.2723196,13624.14017996070706070876122,0.051538951847372116,0.04268923474145701,0.03381446021970726
2016-06-25,51,17196,184794306.3791999470085643245,0.00001,1.81269774879448E-8,0.00001,1.81269774879448E-8,0.00067,0.0000012145074916923016,,,,,,7152.56518778,11841.335969732525,0.000002710078901227353,0.00181269774879448,,22.727322360452565,101944356968.5546905,67,36,14252838.5680074,25836.08838615815401284571915,453828.849111317,822.6545331220740712560751302,406958.347805,737.6924809192445113041164,16337838.5680074,29615.56319239464481284571915,0.051527622547934256,0.041975955555317634,0.033722862048270234
2016-06-26,63,17200,212446298.5574387209912009211,0.00001,2.08394368138463E-8,0.00001,2.08394368138463E-8,0.00108,0.0000022506591758954004,,,,,,6593.09264239,13496.400403932848,0.0000033055686732904738,0.00208394368138463,,46.72891528775071,101944356968.5546905,108,63,15462297.0581594,32222.55625404343443823125002,254296.270764435,529.939106659219332409359634,207062.398923,431.50637788792946606075349,16020665.0581594,33386.16371953080752207125002,0.052542629354852544,0.047526982418227365,0.0382309634354452
2016-06-27,127,17201,305591757.3537665580164937741,0.00001,2.99763288955786E-8,0.00001,2.99763288955786E-8,0.00223,0.0000066847213437140278,,,,,,5629.24039014,18905.329467094933,0.0000045958708357685576,0.00299763288955786,,115.84616890651198,101944356968.5546905,223,103,18109789.2261236,54286.4998071886883567657115,194551.371127414,583.193588800113643816185174,1620.6931727,4.858243158367396823622422,20038791.2261236,60068.9396464115794124857115,0.05906538760928242,0.07929592255066731,0.05998282302232232
2016-06-28,108,17204,241036991.8669962649800595298,0.00001,2.36439758937658E-8,0.00001,2.36439758937658E-8,0.00286,0.0000067621771056170188,,,,,,1331.18975656,13331.393430048109,0.0000036531659848042136,0.00236439758937658,,64.21743415995256,101944356968.5546905,286,192,76581386.2870071,181068.8451281162677138430337,420107.575921912,993.301339788607296010841621,142883.058795,337.8323597776501475360211,80660654.5770071,190713.8572394125913764912337,0.061696714663830116,0.09264099869907767,0.06769593012749904
2016-06-29,64,17189,205583698.7279847840804571691,0.0000116393442622951,2.347221087430141013588893248E-8,0.00001,2.01662656807378E-8,0.00142,0.0000028636097266647676,,,,,,5187.63379182,11210.697946634402,0.0000031579544126241954,0.00201662656807378,,38.64339630365553,101944356968.5546905,122,81,19651417.4013638,39629.57043189764008931102116,249671.819769923,503.4948250473551559768889189,20134.689531,40.60414984813159700159718,20223417.4013638,40783.08082883584224931102116,0.06284919339622258,0.0980392403605633,0.07088658094271917
2016-06-30,55,17191,216608291.8646416221068325965,0.00001,2.12314987688389E-8,0.00001,2.12314987688389E-8,0.00107,0.0000022717703682657623,77782034.9120971,27.8277274131164,165142.9178473973916034131057,77782034.9120971,165142.9178473973916034131057,1458.70136397,10848.321573160889,0.0000031487434248977228,0.00212314987688389,,38.59817524792719,102022139003.4667876,107,86,69940387.7472679,148493.9256348233705497130241,1510934.7412473,3207.940909858797188775875997,13490.905587,28.64321453609123375129343,129940387.7472679,275882.9182478567705497130241,0.06295539012321308,0.09803456436240089,0.07118317758440641
